frame,joint,player1_x,player1_y,player2_x,player2_y
122,4,1135.7089,760.77795,1006.7686,123.951355
122,5,1105.4482,784.01013,1025.1161,137.06612
122,6,1145.6603,780.6695,1006.1977,136.73756
122,7,1113.8292,808.738,1029.1394,154.91594
122,8,1165.3036,806.342,1007.51227,151.6503
122,9,1148.3767,800.8507,1016.1005,166.4727
122,10,1166.441,792.8383,1004.6679,161.8348
122,11,1108.7896,845.45746,1024.7191,169.9753
122,12,1138.3231,844.69104,1010.1899,170.12903
122,13,1079.8687,855.5895,1033.6603,197.28769
122,14,1164.5042,838.4139,1003.1442,197.86325
122,15,1062.7656,900.077,1040.8936,221.51013
122,16,1164.5259,887.5217,1000.26227,223.08551
123,0,1138.0991,760.6962,1012.08093,125.41147
123,1,1115.7539,757.7741,1014.4971,121.57445
123,2,1137.2937,758.14404,1009.7117,122.07834
123,3,1114.5968,761.54614,1018.64795,123.00569
123,4,1135.5065,761.58984,1006.4763,124.12608
123,5,1105.6008,784.02826,1024.999,137.24106
123,6,1145.4916,780.528,1005.84485,136.41684
123,7,1116.8168,807.4989,1029.2278,154.79224
123,8,1165.7987,806.6645,1007.79443,151.51434
123,9,1149.9446,799.31525,1016.45825,166.43365
123,10,1166.6554,791.6321,1004.9313,161.26715
123,11,1108.729,845.0336,1024.7782,169.83919
123,12,1138.4965,844.3105,1010.2689,169.94766
123,13,1080.3826,855.54517,1033.7306,197.04355
123,14,1164.8662,837.68805,1003.12573,197.65213
123,15,1062.5658,899.93604,1040.9105,221.78052
123,16,1165.071,886.43445,1000.02014,223.00061
124,0,1148.1354,756.40173,1013.5017,123.40506
124,1,1126.048,748.4615,1015.81555,119.6409
124,2,1147.3707,753.0516,1011.11707,120.0237
124,3,1125.0546,755.50055,1019.55994,121.032364
124,4,1145.7776,757.1669,1007.709,121.86043
124,5,1115.1368,779.1906,1025.5574,134.91295
124,6,1153.0322,778.114,1006.8236,133.8007
124,7,1117.9698,807.5891,1031.871,151.15825
124,8,1169.6504,802.8216,1009.07275,149.02675
124,9,1164.6285,789.41187,1022.3618,164.02611
124,10,1176.6819,785.76025,1006.24963,159.3138
124,11,1113.6687,840.5375,1025.3633,168.19081
124,12,1140.6978,841.6399,1011.3075,168.43816
124,13,1082.8655,857.2007,1033.7207,195.39516
124,14,1168.1119,837.366,1004.12964,196.74614
124,15,1062.4899,900.37897,1040.7455,221.66411
124,16,1163.9325,886.5275,1002.49207,223.09181
125,0,1160.8588,755.43243,1014.787,123.208595
125,1,1140.0422,749.04376,1017.2892,119.417274
125,2,1159.925,751.605,1012.5276,119.78791
125,3,1137.3301,753.26483,1021.03455,120.96456
125,4,1157.9827,754.94354,1008.93665,121.495674
125,5,1126.6484,774.6621,1026.516,134.47348
125,6,1158.5773,774.93604,1007.5873,133.13428
125,7,1163.5007,797.71185,1034.2849,150.96957
125,8,1172.9495,799.52374,1009.8512,148.42828
125,9,1178.3845,785.35443,1024.0087,163.1695
125,10,1184.4065,783.2627,1007.1465,158.9339
125,11,1119.448,835.33386,1026.5743,168.40189
125,12,1145.4368,839.65985,1012.4811,168.2826
125,13,1087.4879,859.2614,1034.9539,196.03598
125,14,1172.2152,839.20996,1005.33594,197.27399
125,15,1063.0348,898.8226,1040.8733,221.53775
125,16,1161.4583,884.7824,1005.3413,222.42587
126,0,1184.4905,747.90137,1016.48,122.31941
126,1,1183.3073,743.7522,1019.01,118.744965
126,2,1180.829,743.74445,1013.8367,119.00346
126,3,1160.9996,746.6526,1022.4171,120.42215
126,4,1174.1118,746.68555,1010.2052,121.15808
126,5,1150.5195,765.911,1027.5282,134.22478
126,6,1171.798,766.1125,1009.40784,133.41045
126,7,1169.9124,796.13086,1035.0521,150.38472
126,8,1171.275,795.74536,1010.5122,148.28683
126,9,1196.5792,788.98804,1026.7362,163.30261
126,10,1194.9917,780.281,1008.60876,158.68243
126,11,1130.0934,824.4496,1027.2524,168.1017
126,12,1151.8304,830.1205,1013.37354,168.1227
126,13,1099.4551,859.93835,1035.3096,194.9883
126,14,1180.6257,846.0987,1007.9551,196.43962
126,15,1061.3795,894.5797,1041.1454,221.898
126,16,1148.409,883.2036,1009.25183,221.7683
127,0,1197.8224,745.10364,1016.99554,122.7801
127,1,1196.9534,740.48206,1019.5463,119.30523
127,2,1194.019,740.7721,1014.29535,119.53718
127,3,1174.0841,742.95044,1023.0684,120.61413
127,4,1185.4542,744.34436,1010.6591,121.43595
127,5,1166.06,762.65576,1028.1211,134.2518
127,6,1178.6985,763.98706,1010.2663,133.56238
127,7,1174.0156,798.90735,1036.3724,150.138
127,8,1176.965,793.89,1010.5395,148.76236
127,9,1203.3135,789.0244,1028.2334,162.54388
127,10,1205.3738,784.6488,1008.94904,159.55643
127,11,1139.0756,818.5973,1027.5659,168.45248
127,12,1158.1393,825.1012,1013.9759,168.69177
127,13,1112.105,855.9469,1035.4769,195.58356
127,14,1185.4324,849.0642,1008.4051,197.17627
127,15,1066.6631,886.5825,1041.4243,221.93445
127,16,1146.4562,882.00696,1010.127,222.06714
128,0,1219.7191,746.65155,1017.5127,123.17181
128,1,1218.7207,742.73804,1019.92773,119.68728
128,2,1216.7495,743.04205,1014.9468,120.017876
128,3,1198.0804,743.7486,1023.5333,120.68093
128,4,1210.4113,747.352,1011.25354,121.7696
128,5,1194.1874,763.89197,1028.7457,134.32571
128,6,1194.9132,765.3252,1010.39526,133.41443
128,7,1212.1514,785.79175,1036.7314,150.62088
128,8,1180.8541,798.59595,1010.85364,148.03589
128,9,1231.4551,793.7687,1028.5441,163.7514
128,10,1213.2186,793.2121,1010.004,159.94208
128,11,1153.5873,816.02826,1027.9683,168.56451
128,12,1165.875,821.1327,1014.8927,168.34055
128,13,1131.8381,851.9536,1036.4686,195.63538
128,14,1186.0001,857.85394,1010.38293,197.14133
128,15,1082.0173,873.0796,1041.3798,221.99316
128,16,1144.3655,883.88525,1010.89417,222.10498
129,0,1219.3116,746.19934,1017.48016,123.29044
129,1,1218.9059,742.1869,1019.8973,119.81666
129,2,1216.0183,742.0834,1014.93036,120.13119
129,3,1198.8826,743.1937,1023.5308,120.7588
129,4,1206.1125,745.1786,1011.2658,121.83839
129,5,1192.943,762.8729,1028.7295,134.34396
129,6,1194.8657,764.76306,1010.39105,133.42316
129,7,1213.822,782.7135,1036.7065,150.70212
129,8,1181.3019,798.824,1010.8924,148.17783
129,9,1229.321,791.7522,1028.2437,163.87036
129,10,1211.9324,794.51526,1009.9019,160.06052
129,11,1153.0607,815.8721,1027.9482,168.44159
129,12,1166.4645,821.6952,1014.85736,168.21283
129,13,1131.2487,851.15356,1036.4407,195.55148
129,14,1187.4749,860.796,1010.4389,197.1073
129,15,1082.2426,873.0663,1041.3906,221.86978
129,16,1144.5886,883.2262,1010.8476,221.96744
130,0,1232.9783,750.45905,1017.55524,123.38692
130,1,1232.2456,746.69305,1019.9897,119.9272
130,2,1229.6665,746.81494,1015.0184,120.23454
130,3,1212.4916,745.80786,1023.6032,120.87738
130,4,1222.0717,749.27435,1011.33844,121.899536
130,5,1211.8966,765.89703,1028.7562,134.34575
130,6,1206.7576,766.4374,1010.41974,133.25565
130,7,1227.3782,790.895,1036.5929,150.73077
130,8,1186.7697,798.90814,1010.74506,147.69673
130,9,1245.439,802.12634,1027.5033,163.66849
130,10,1214.6578,798.7648,1009.7447,160.1525
130,11,1161.6265,814.3341,1027.7739,168.5844
130,12,1173.8989,822.17786,1014.77435,168.48824
130,13,1148.3983,848.661,1036.6101,195.41466
130,14,1189.0284,864.68243,1010.38214,196.97661
130,15,1098.1458,866.8204,1041.4015,221.87654
130,16,1144.291,883.77826,1010.81976,221.98082
131,0,1246.0432,753.23615,1017.7165,123.30028
131,1,1245.2334,749.16364,1020.1579,119.7809
131,2,1242.9203,748.73425,1015.14484,120.16533
131,3,1226.9296,747.18567,1023.6645,120.95212
131,4,1233.2404,749.5621,1011.32745,122.01355
131,5,1226.3735,768.25507,1029.0514,134.52396
131,6,1219.4525,766.4856,1010.5297,133.35326
131,7,1241.8285,791.54083,1036.3787,151.12086
131,8,1196.2507,791.4459,1010.85394,147.59932
131,9,1259.6833,809.7394,1026.4547,163.6003
131,10,1219.4171,803.9133,1009.02606,160.09676
131,11,1171.9019,812.384,1027.766,168.8842
131,12,1182.5614,820.38184,1014.71625,168.976
131,13,1163.6168,846.0018,1036.5803,195.3119
131,14,1188.4087,869.3699,1010.1596,196.98445
131,15,1116.7543,863.258,1041.4508,222.08476
131,16,1145.968,883.0431,1010.66547,221.7519
132,0,1264.1024,757.1154,1017.2625,123.59305
132,1,1264.0408,752.69965,1019.7564,120.093735
132,2,1261.1929,751.8368,1014.67365,120.42058
132,3,1247.3656,750.2631,1023.4317,121.223145
132,4,1251.768,752.6387,1011.03485,122.18881
132,5,1247.1737,772.46625,1028.5125,134.7635
132,6,1236.4506,766.97186,1010.2431,133.41881
132,7,1264.2106,799.744,1035.5366,151.24706
132,8,1208.3021,789.8524,1009.41534,147.11328
132,9,1288.0809,822.014,1025.9679,163.15761
132,10,1229.5643,809.7749,1007.4433,160.06023
132,11,1193.1935,815.2515,1027.1578,168.87859
132,12,1191.796,817.89124,1013.86346,168.88593
132,13,1205.1848,845.5818,1036.2325,194.6603
132,14,1193.3652,871.4812,1009.6147,197.04955
132,15,1155.1772,857.67896,1041.4288,221.9258
132,16,1144.12,883.0858,1010.4124,221.67824
133,0,1277.8062,759.8141,1017.11646,123.47903
133,1,1277.4902,755.171,1019.745,120.03951
133,2,1274.5454,754.4793,1014.433,120.2346
133,3,1265.4167,754.79266,1023.2151,121.36697
133,4,1264.2711,755.29596,1010.69556,122.03268
133,5,1260.2767,776.1327,1028.1945,134.88693
133,6,1246.6194,766.26074,1009.5571,133.94519
133,7,1277.8414,803.79926,1034.8213,150.96652
133,8,1217.7448,785.28064,1008.1776,147.48022
133,9,1301.4828,825.2412,1026.4309,162.66275
133,10,1233.1786,806.72174,1006.5448,160.20834
133,11,1215.2977,821.3684,1026.9171,169.41516
133,12,1200.8441,819.90204,1013.1937,169.50854
133,13,1230.696,845.7191,1036.0294,195.10947
133,14,1194.5135,870.03955,1009.34644,197.24496
133,15,1217.9675,845.48596,1041.4377,222.16684
133,16,1145.467,881.16296,1010.4138,221.72662
134,0,1298.5143,765.8318,1015.3611,123.52736
134,1,1297.8365,762.01776,1017.5812,119.87543
134,2,1295.727,761.29254,1012.7676,120.34021
134,3,1282.5128,759.72974,1021.83044,120.980804
134,4,1283.911,759.9511,1009.0939,122.13275
134,5,1277.9036,780.67755,1027.0391,134.85646
134,6,1263.6163,771.50085,1008.67944,133.89728
134,7,1298.3103,808.8286,1033.8457,151.7598
134,8,1230.2809,773.9611,1007.87695,147.38339
134,9,1320.481,829.4447,1023.6426,162.85144
134,10,1240.7493,793.327,1005.3862,159.71545
134,11,1230.1451,827.3501,1025.9786,169.53961
134,12,1216.5231,824.4873,1012.1138,169.93839
134,13,1262.5424,839.9973,1035.6475,195.50406
134,14,1195.8496,868.66895,1009.27734,197.2724
134,15,1262.5385,865.1201,1041.3126,222.39624
134,16,1149.5819,881.98096,1010.63574,222.5174
135,0,1297.1108,763.94476,1015.3915,123.5793
135,1,1296.2404,760.2307,1017.626,119.91356
135,2,1293.9904,759.34375,1012.7783,120.3922
135,3,1281.609,759.182,1021.879,120.96295
135,4,1283.1896,759.6345,1009.10767,122.17938
135,5,1276.3807,781.80865,1027.0804,134.88246
135,6,1264.6265,772.1406,1008.6708,133.87466
135,7,1296.7227,806.5834,1033.8286,151.83127
135,8,1229.4955,773.1452,1007.93555,147.36348
135,9,1320.153,828.6373,1023.50256,162.98802
135,10,1239.881,790.56805,1005.62976,159.80833
135,11,1231.3146,823.9204,1025.9877,169.47047
135,12,1215.3606,823.423,1012.1764,169.94165
135,13,1265.1968,839.64954,1035.6396,195.51503
135,14,1197.6898,869.9321,1009.2916,197.29735
135,15,1264.2219,867.4791,1041.2998,222.46465
135,16,1149.5255,882.93823,1010.67395,222.55424
136,0,1309.2275,770.6786,1014.7916,124.70705
136,1,1309.5626,766.0795,1016.9508,121.2603
136,2,1307.36,766.6175,1012.2239,121.456924
136,3,1288.5824,761.4028,1021.06836,121.99249
136,4,1297.9583,768.22894,1008.3888,122.97737
136,5,1270.3289,772.1202,1025.772,135.60204
136,6,1290.1154,789.7123,1007.85986,134.85182
136,7,1241.9452,771.35815,1031.9413,151.84702
136,8,1313.2892,813.08856,1007.4324,148.787
136,9,1247.8523,799.1243,1022.4623,162.98312
136,10,1333.208,831.4029,1005.322,161.06526
136,11,1234.9603,822.3464,1025.0605,169.553
136,12,1229.5327,830.30536,1011.4645,170.06404
136,13,1281.6755,842.6152,1035.4976,196.5319
136,14,1202.7743,868.9687,1009.0856,197.8773
136,15,1294.9987,871.66547,1041.1375,222.38396
136,16,1153.7098,879.9443,1011.5432,222.94106
137,0,1322.5935,778.7202,1013.26953,124.30505
137,1,1323.5088,775.4874,1015.3552,121.03902
137,2,1320.7224,774.2051,1011.0127,121.14653
137,3,1311.0771,772.7062,1019.43787,122.26488
137,4,1308.8098,771.42346,1007.5419,123.01752
137,5,1304.1372,796.28564,1024.5748,136.1199
137,6,1286.2964,780.5104,1006.79834,136.74957
137,7,1325.104,816.4502,1031.1698,153.00539
137,8,1255.385,770.72314,1004.777,150.8206
137,9,1345.0891,834.45996,1021.8397,163.12363
137,10,1261.1565,789.1693,1005.41345,162.47995
137,11,1263.8335,833.31616,1024.3654,170.54813
137,12,1241.5442,829.48584,1010.59155,170.91376
137,13,1298.7334,851.87,1034.9385,197.0791
137,14,1214.2913,868.3727,1009.0758,198.95947
137,15,1329.3472,884.88245,1041.3711,222.43079
137,16,1163.3027,879.093,1011.60425,223.65988
138,0,1343.4089,786.3805,1010.5531,124.9444
138,1,1343.7804,782.40186,1013.277,121.528946
138,2,1340.8718,782.2914,1008.39,121.76161
138,3,1328.5748,778.8187,1017.20654,122.84897
138,4,1329.5411,780.7898,1004.968,123.33829
138,5,1326.1824,801.38904,1022.45447,137.1485
138,6,1308.8882,789.52405,1004.3706,136.99904
138,7,1342.8376,824.72974,1028.8744,154.12473
138,8,1273.9341,777.1448,1002.298,151.2486
138,9,1361.5608,840.2711,1019.7529,162.82622
138,10,1278.4592,801.5668,1002.70483,161.61517
138,11,1284.7998,839.3568,1022.2943,170.43636
138,12,1263.5564,833.1267,1008.41846,170.67078
138,13,1318.9747,859.54785,1032.9097,196.63126
138,14,1233.4459,872.1677,1008.31665,198.9094
138,15,1347.1658,904.19226,1040.8553,221.59052
138,16,1183.1017,881.999,1011.6686,223.77896
139,0,1353.6943,789.2938,1008.2944,125.34631
139,1,1354.4918,785.3496,1010.90936,121.941025
139,2,1351.7185,784.8699,1006.1518,122.20203
139,3,1340.2872,783.1476,1015.27765,123.121704
139,4,1340.2515,785.21814,1003.39154,123.78
139,5,1337.7041,805.92163,1021.1668,137.27617
139,6,1319.5337,793.7117,1003.29095,136.59735
139,7,1355.5337,832.6068,1028.6833,154.025
139,8,1285.245,787.20447,1002.1988,150.0882
139,9,1377.5328,851.121,1019.39984,162.57368
139,10,1292.4615,817.1835,1000.3333,158.67744
139,11,1297.2343,843.4612,1020.9589,171.01208
139,12,1276.4757,839.7866,1006.86664,170.83545
139,13,1332.3674,861.51587,1031.8579,196.91913
139,14,1246.636,881.9359,1007.69073,198.52573
139,15,1356.7795,906.2328,1040.2194,220.87643
139,16,1196.4321,883.46814,1011.2812,223.2604
140,0,1368.8887,791.43884,1006.54553,125.398895
140,1,1368.7126,787.7368,1009.20703,122.37282
140,2,1367.0928,787.8147,1004.44556,122.42305
140,3,1351.9362,785.6948,1013.43506,123.87048
140,4,1359.2759,790.3203,1001.5292,124.132965
140,5,1350.0234,808.0952,1019.2706,137.5234
140,6,1338.0548,801.48816,1001.14185,137.16446
140,7,1367.3843,836.11646,1025.8341,154.94913
140,8,1306.8657,808.69116,999.69556,150.1965
140,9,1391.464,857.23755,1017.5022,162.97058
140,10,1318.2523,843.96387,997.7396,158.52414
140,11,1306.0714,841.0742,1018.69214,170.91306
140,12,1288.5563,842.82007,1004.59827,170.96146
140,13,1345.0564,856.69714,1028.7603,196.80972
140,14,1267.8202,893.1378,1005.89905,198.66129
140,15,1360.3687,903.30383,1039.3545,220.3162
140,16,1220.6665,889.51697,1010.3047,223.57916
141,0,1368.2168,792.10315,1006.3747,125.46565
141,1,1367.5784,787.9584,1009.12714,122.46207
141,2,1366.1489,787.7324,1004.4748,122.48486
141,3,1353.728,786.6343,1013.42523,123.796036
141,4,1358.667,789.8209,1001.47894,124.143234
141,5,1351.2644,809.7936,1019.2338,137.4273
141,6,1338.3169,800.4463,1001.1098,136.95131
141,7,1369.1912,837.77686,1026.0472,154.82701
141,8,1306.5137,808.8174,999.61237,149.74379
141,9,1391.8635,857.2937,1017.61383,162.95432
141,10,1315.293,843.0542,997.29865,157.92848
141,11,1301.3447,843.56885,1018.32745,170.58875
141,12,1287.5334,843.47546,1004.47076,170.7273
141,13,1343.9565,856.23804,1028.6981,196.43695
141,14,1267.8357,892.3696,1005.6026,198.4054
141,15,1360.3225,903.8397,1039.3853,220.54077
141,16,1220.0386,889.92053,1010.09503,223.60098
142,0,1375.0898,791.5843,1004.8805,125.29424
142,1,1374.1862,787.1473,1007.6102,122.14814
142,2,1372.797,787.14294,1002.6594,122.46456
142,3,1359.4135,786.43646,1012.0835,123.70457
142,4,1366.7524,789.666,999.8771,124.37179
142,5,1357.3754,808.90967,1018.4945,137.61841
142,6,1346.2852,803.5631,999.6637,136.54953
142,7,1371.9366,835.56573,1025.6625,154.9458
142,8,1321.1028,818.0203,998.4994,149.0094
142,9,1393.8325,856.0551,1015.1649,165.01358
142,10,1329.3922,849.9301,995.2942,157.43277
142,11,1307.334,840.5075,1017.3806,170.89166
142,12,1294.0288,844.09064,1003.5935,170.97577
142,13,1351.2694,857.8985,1026.489,195.89606
142,14,1278.8107,893.6346,1005.03125,198.28882
142,15,1360.7003,904.8659,1037.7892,219.82233
142,16,1231.6271,893.30133,1009.93896,223.55908
143,0,1380.2974,791.78345,1004.22064,124.96961
143,1,1379.7118,787.2224,1006.8737,122.08323
143,2,1378.9436,788.29407,1002.04865,122.04864
143,3,1360.3772,783.9779,1010.8892,123.69215
143,4,1374.7029,791.84094,998.9654,123.74358
143,5,1353.6805,800.4496,1016.8952,137.35233
143,6,1351.2314,805.61096,997.9223,136.27579
143,7,1372.6077,832.7024,1025.067,154.36578
143,8,1332.0846,835.4894,995.205,147.67322
143,9,1394.393,852.96094,1014.2198,165.75146
143,10,1341.9025,866.7854,993.35114,157.49869
143,11,1304.8773,835.364,1016.383,171.16934
143,12,1296.5151,844.63367,1002.7452,171.44235
143,13,1351.5067,853.093,1024.3347,196.6737
143,14,1291.2316,894.31177,1004.1219,198.82434
143,15,1360.959,902.05505,1035.1398,219.39542
143,16,1243.7527,893.11304,1010.0651,223.36084
144,0,1383.1302,791.65186,1003.15784,126.03951
144,1,1383.4006,786.46094,1005.5521,123.07453
144,2,1382.6744,787.53424,1001.2025,122.810234
144,3,1364.4595,780.4119,1009.5731,124.45858
144,4,1378.3627,789.6447,997.45447,124.108406
144,5,1353.7657,793.20557,1015.0477,136.97174
144,6,1359.4856,805.1826,995.2167,135.74985
144,7,1371.0343,824.00916,1022.80994,153.68451
144,8,1349.0243,839.8803,993.51953,148.63907
144,9,1389.4255,847.02814,1012.0148,165.9739
144,10,1353.8268,874.21075,992.47437,159.33237
144,11,1302.156,831.22363,1014.4487,170.58594
144,12,1301.7228,840.3071,1001.09656,170.88312
144,13,1351.2252,848.52264,1020.08594,196.96909
144,14,1309.5973,889.2799,1004.31824,198.81311
144,15,1360.949,902.5206,1030.3549,219.70782
144,16,1262.3696,887.2838,1009.7407,224.48218
145,0,1384.406,790.47284,1002.0821,126.142914
145,1,1384.1953,784.83185,1003.96674,122.90689
145,2,1384.1083,787.03625,999.59,123.070694
145,3,1366.5988,776.6917,1007.65424,123.96925
145,4,1382.0352,788.594,995.74457,124.3945
145,5,1354.5925,786.94574,1013.99725,136.75752
145,6,1361.23,803.35443,993.49725,136.22194
145,7,1364.5061,813.66046,1021.69196,152.77264
145,8,1350.9984,838.1595,991.9943,149.32841
145,9,1380.2439,831.63226,1010.80304,166.29707
145,10,1375.4624,838.6354,993.0964,162.08614
145,11,1308.3059,825.61847,1012.91864,170.47246
145,12,1303.4003,833.4333,999.7824,171.00694
145,13,1353.2667,852.9765,1016.12335,197.6447
145,14,1317.7141,882.9255,1004.08673,198.97554
145,15,1362.157,905.8898,1025.6256,221.56111
145,16,1275.5254,883.5942,1009.35284,223.51784
146,0,1385.707,784.4991,1001.1325,125.51046
146,1,1383.4213,777.09766,1003.18634,121.851494
146,2,1386.5879,781.53864,998.2912,122.26147
146,3,1368.9077,772.57733,1006.4698,122.94553
146,4,1384.3793,785.41437,994.16095,123.768
146,5,1356.8885,781.5514,1012.36774,136.18387
146,6,1358.2969,800.5558,991.3293,136.18542
146,7,1365.3087,802.7968,1020.64435,152.16043
146,8,1350.4983,834.67566,988.78375,149.79987
146,9,1373.8835,817.8144,1009.56085,166.70743
146,10,1357.2373,871.51245,991.63727,163.92026
146,11,1304.5774,819.77466,1011.5234,170.62506
146,12,1305.1755,828.523,998.8466,170.87894
146,13,1351.3707,847.2129,1013.59845,199.34625
146,14,1330.4158,874.85376,1003.5042,199.87064
146,15,1361.9073,899.27386,1020.6801,223.86337
146,16,1290.9537,880.8025,1009.25555,224.30673
147,0,1386.0603,784.93726,1000.93524,125.14287
147,1,1386.0222,779.1674,1003.24457,121.42905
147,2,1386.8546,781.285,998.0921,121.78375
147,3,1368.4158,772.3271,1006.5776,122.792725
147,4,1383.6241,785.66077,994.06647,123.48294
147,5,1356.5961,782.3814,1012.4952,136.0495
147,6,1358.5773,801.0919,991.42523,135.67291
147,7,1365.6833,804.35486,1020.93475,152.23698
147,8,1350.7332,836.64923,989.2734,149.6658
147,9,1373.54,817.8975,1009.544,166.682
147,10,1357.7313,870.2225,991.7391,163.63611
147,11,1301.5361,819.4853,1011.3427,170.61478
147,12,1305.2432,827.8859,998.784,170.93094
147,13,1352.0269,848.724,1013.40216,199.36908
147,14,1329.2778,874.23615,1003.38617,199.89963
147,15,1362.8359,900.9589,1020.70953,223.21304
147,16,1291.3583,880.166,1009.70795,224.10715
148,0,1385.3644,783.97974,999.85345,125.50449
148,1,1385.8893,778.7101,1002.0424,122.01444
148,2,1385.2053,780.8358,997.06683,122.25022
148,3,1369.1307,769.7903,1005.2514,123.32276
148,4,1383.116,782.99524,992.9577,123.86666
148,5,1357.867,780.85095,1011.743,136.3505
148,6,1358.5388,794.1853,990.3509,135.66553
148,7,1345.8037,831.9935,1019.9677,153.16534
148,8,1347.2128,829.6985,988.59076,149.42737
148,9,1369.6371,809.4971,1008.58295,166.29962
148,10,1370.7633,821.63513,990.50397,163.35983
148,11,1317.0651,819.69104,1010.74664,170.26556
148,12,1304.8524,825.4712,997.96173,170.20682
148,13,1357.3077,850.56934,1012.31024,199.09735
148,14,1340.613,869.6289,1003.7017,199.77008
148,15,1362.0774,897.97864,1018.6363,224.01187
148,16,1301.1742,880.47534,1008.8088,223.51859
149,0,1381.0581,783.3008,999.03064,125.75092
149,1,1380.0618,778.82837,1001.2534,122.251335
149,2,1383.462,779.681,996.1373,122.53101
149,3,1368.5797,768.04175,1004.5204,123.52448
149,4,1383.0117,781.2632,992.0807,124.11445
149,5,1359.4994,780.66345,1010.8229,136.7915
149,6,1357.5549,789.1156,989.61194,135.79764
149,7,1341.4799,827.61426,1019.84937,153.05774
149,8,1344.8893,828.8801,988.39233,149.86383
149,9,1367.2094,808.0724,1009.0603,166.25296
149,10,1366.9108,817.7771,989.4259,163.28622
149,11,1325.0038,823.04944,1009.0897,170.01959
149,12,1307.3284,824.36487,996.6968,169.80746
149,13,1360.4517,853.6184,1011.2075,199.16
149,14,1350.4708,867.802,1002.29785,199.48462
149,15,1361.7898,895.4723,1015.9563,225.19083
149,16,1310.0592,884.64966,1008.4088,223.53366
150,0,1379.0345,782.0985,997.7814,127.11612
150,1,1380.1031,777.5821,999.9678,123.7074
150,2,1379.5822,778.938,995.0554,124.041824
150,3,1365.9067,767.0278,1003.3163,124.6109
150,4,1381.1864,779.16187,990.8318,125.46065
150,5,1356.2214,778.8045,1009.08496,137.65784
150,6,1355.4589,789.73737,987.621,137.42406
150,7,1358.5786,796.7436,1017.8834,153.82509
150,8,1336.4718,825.43097,987.0227,151.97798
150,9,1365.9775,808.2571,1008.6609,166.29305
150,10,1353.8837,846.4692,988.18164,165.50783
150,11,1325.1685,823.1148,1006.85803,170.86273
150,12,1311.2068,825.22217,994.4092,170.93608
150,13,1362.3313,855.782,1009.49084,199.11946
150,14,1355.3905,865.1447,1000.3187,199.80608
150,15,1360.5082,895.84717,1015.4883,225.27724
150,16,1316.1844,892.04803,1008.04724,222.8928
151,0,1377.4,779.03033,996.7853,128.46455
151,1,1378.1027,774.1857,998.93774,125.09561
151,2,1377.2235,776.54517,994.36694,125.3831
151,3,1362.801,765.6471,1002.7521,125.848206
151,4,1377.3304,777.8828,990.6294,126.57716
151,5,1353.7106,777.76215,1008.5316,139.31952
151,6,1354.2283,790.8666,987.7899,138.1639
151,7,1349.895,800.8229,1016.69324,155.4223
151,8,1333.9464,823.4881,986.38074,151.8466
151,9,1365.1079,809.11896,1006.9763,166.93788
151,10,1350.2863,842.8867,986.68787,165.08475
151,11,1326.091,824.45984,1005.1195,172.04642
151,12,1312.1261,827.47235,993.03064,171.61403
151,13,1363.0288,854.0252,1008.5392,200.15779
151,14,1357.5818,866.1178,999.234,200.62523
151,15,1360.9738,896.56866,1015.2554,224.89168
151,16,1321.4457,896.8968,1008.1284,223.74687
152,0,1376.6606,777.932,995.8406,130.06317
152,1,1375.4597,773.72064,998.07263,126.59795
152,2,1377.7806,774.1361,993.2694,126.74775
152,3,1358.6675,764.9563,1001.885,127.56916
152,4,1375.2921,776.14355,989.1102,128.20969
152,5,1350.8206,778.6461,1006.5459,142.05731
152,6,1349.1013,791.0758,986.5519,140.54276
152,7,1355.1971,797.331,1013.20715,159.42017
152,8,1331.935,823.1076,984.8065,154.94913
152,9,1363.0208,807.773,1002.35925,170.72354
152,10,1349.6544,841.43604,985.0962,168.03165
152,11,1325.4474,828.9467,1002.36365,174.0422
152,12,1313.9302,834.2183,990.2013,174.17114
152,13,1364.8262,854.2213,1007.0856,200.8938
152,14,1358.2296,867.8061,997.2512,203.10376
152,15,1363.0729,896.0237,1014.8124,226.49387
152,16,1322.2959,904.6817,1005.96313,222.87622
153,0,1375.4237,778.0171,996.00397,129.96915
153,1,1374.1936,773.57623,998.09564,126.566826
153,2,1376.927,773.9922,993.50714,126.61143
153,3,1358.5518,764.6755,1001.83356,127.48203
153,4,1375.1196,776.03375,989.34283,127.956215
153,5,1351.3936,779.76685,1006.6208,141.875
153,6,1348.168,790.2644,986.5284,140.26526
153,7,1357.4913,797.5969,1013.07855,159.16699
153,8,1331.8131,822.6908,984.6757,154.2862
153,9,1363.7437,809.5074,1002.4196,170.62836
153,10,1349.37,842.0948,984.71295,167.16269
153,11,1326.5328,829.16864,1002.3399,174.33261
153,12,1314.193,834.1801,990.1893,174.32523
153,13,1365.5051,855.5061,1006.9036,201.41089
153,14,1358.14,867.38745,996.9786,203.17487
153,15,1362.145,895.86053,1014.5611,226.33829
153,16,1321.732,904.47107,1005.7684,222.78064
154,0,1373.283,774.18634,994.8642,131.0658
154,1,1372.2188,770.173,997.31573,128.03268
154,2,1374.542,770.75195,992.45465,127.764786
154,3,1355.9575,762.62335,1001.49005,129.93845
154,4,1373.0508,773.0446,988.49896,129.18234
154,5,1349.1775,775.7679,1005.3283,143.261
